Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
105.800, 3.638, 2.798, 0.000, 0.000, 0.000, 0.016, 0.000
105.900, 3.316, 2.551, 0.000, 0.000, 0.000, 0.014, 0.000
106.000, 3.029, 2.327, 0.000, 0.000, 0.000, 0.013, 0.000
106.100, 2.760, 2.119, 0.000, 0.000, 0.000, 0.012, 0.000
106.200, 2.524, 1.941, 0.000, 0.000, 0.000, 0.011, 0.000
106.300, 2.275, 1.753, 0.000, 0.000, 0.000, 0.010, 0.000
106.400, 2.089, 1.610, 0.000, 0.000, 0.000, 0.009, 0.000
106.500, 1.884, 1.454, 0.000, 0.000, 0.000, 0.009, 0.000
106.600, 1.695, 1.311, 0.000, 0.000, 0.000, 0.008, 0.000
106.700, 1.534, 1.190, 0.000, 0.000, 0.000, 0.007, 0.000
106.800, 1.383, 1.075, 0.000, 0.000, 0.000, 0.007, 0.000
106.900, 1.235, 0.968, 0.000, 0.000, 0.000, 0.006, 0.000
107.000, 1.109, 0.873, 0.000, 0.000, 0.000, 0.005, 0.000
107.100, 0.970, 0.766, 0.000, 0.000, 0.000, 0.005, 0.000
107.200, 0.858, 0.683, 0.000, 0.000, 0.000, 0.004, 0.000
107.300, 0.754, 0.605, 0.000, 0.000, 0.000, 0.004, 0.000
107.400, 0.659, 0.531, 0.000, 0.000, 0.000, 0.004, 0.000
107.500, 0.568, 0.458, 0.000, 0.000, 0.000, 0.003, 0.000
107.600, 0.488, 0.396, 0.000, 0.000, 0.000, 0.003, 0.000
107.700, 0.428, 0.348, 0.000, 0.000, 0.000, 0.002, 0.000
107.800, 0.372, 0.304, 0.000, 0.000, 0.000, 0.002, 0.000
107.900, 0.327, 0.266, 0.000, 0.000, 0.000, 0.002, 0.000
108.000, 0.294, 0.240, 0.000, 0.000, 0.000, 0.002, 0.000
108.100, 0.258, 0.208, 0.000, 0.000, 0.000, 0.002, 0.000
108.200, 0.227, 0.184, 0.000, 0.000, 0.000, 0.002, 0.000
108.300, 0.192, 0.157, 0.000, 0.000, 0.000, 0.001, 0.000
108.400, 0.167, 0.137, 0.000, 0.000, 0.000, 0.001, 0.000
108.500, 0.142, 0.117, 0.000, 0.000, 0.000, 0.001, 0.000
108.600, 0.113, 0.097, 0.000, 0.000, 0.000, 0.001, 0.000
108.700, 0.094, 0.080, 0.000, 0.000, 0.000, 0.001, 0.000
108.800, 0.080, 0.068, 0.000, 0.000, 0.000, 0.001, 0.000
108.900, 0.068, 0.059, 0.000, 0.000, 0.000, 0.001, 0.000
109.000, 0.057, 0.050, 0.000, 0.000, 0.000, 0.001, 0.000
109.100, 0.046, 0.042, 0.000, 0.000, 0.000, 0.001, 0.000
109.200, 0.042, 0.038, 0.000, 0.000, 0.000, 0.000, 0.000
109.300, 0.033, 0.029, 0.000, 0.000, 0.000, 0.000, 0.000
109.400, 0.025, 0.021, 0.000, 0.000, 0.000, 0.000, 0.000
109.500, 0.018, 0.015, 0.000, 0.000, 0.000, 0.000, 0.000
109.600, 0.014, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000
109.700, 0.010, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000
109.800, 0.005, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000
109.900, 0.001, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000
110.000, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
110.100, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
110.200, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
110.300, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
110.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
Volumes [cc], 377.402, 578.878, 31.822, 441.778, 36.214, 4081.253, 92.363
