Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
105.500, 3.153, 2.540, 0.000, 0.000, 0.000, 0.008, 0.000
105.600, 2.846, 2.302, 0.000, 0.000, 0.000, 0.007, 0.000
105.700, 2.563, 2.076, 0.000, 0.000, 0.000, 0.006, 0.000
105.800, 2.280, 1.856, 0.000, 0.000, 0.000, 0.005, 0.000
105.900, 2.025, 1.654, 0.000, 0.000, 0.000, 0.004, 0.000
106.000, 1.797, 1.466, 0.000, 0.000, 0.000, 0.004, 0.000
106.100, 1.577, 1.295, 0.000, 0.000, 0.000, 0.003, 0.000
106.200, 1.390, 1.149, 0.000, 0.000, 0.000, 0.002, 0.000
106.300, 1.213, 1.010, 0.000, 0.000, 0.000, 0.002, 0.000
106.400, 1.074, 0.894, 0.000, 0.000, 0.000, 0.001, 0.000
106.500, 0.940, 0.785, 0.000, 0.000, 0.000, 0.001, 0.000
106.600, 0.807, 0.677, 0.000, 0.000, 0.000, 0.000, 0.000
106.700, 0.679, 0.577, 0.000, 0.000, 0.000, 0.000, 0.000
106.800, 0.579, 0.496, 0.000, 0.000, 0.000, 0.000, 0.000
106.900, 0.492, 0.426, 0.000, 0.000, 0.000, 0.000, 0.000
107.000, 0.411, 0.367, 0.000, 0.000, 0.000, 0.000, 0.000
107.100, 0.336, 0.316, 0.000, 0.000, 0.000, 0.000, 0.000
107.200, 0.281, 0.273, 0.000, 0.000, 0.000, 0.000, 0.000
107.300, 0.227, 0.232, 0.000, 0.000, 0.000, 0.000, 0.000
107.400, 0.186, 0.199, 0.000, 0.000, 0.000, 0.000, 0.000
107.500, 0.143, 0.166, 0.000, 0.000, 0.000, 0.000, 0.000
107.600, 0.120, 0.147, 0.000, 0.000, 0.000, 0.000, 0.000
107.700, 0.099, 0.127, 0.000, 0.000, 0.000, 0.000, 0.000
107.800, 0.080, 0.108, 0.000, 0.000, 0.000, 0.000, 0.000
107.900, 0.061, 0.091, 0.000, 0.000, 0.000, 0.000, 0.000
108.000, 0.044, 0.076, 0.000, 0.000, 0.000, 0.000, 0.000
108.100, 0.035, 0.066, 0.000, 0.000, 0.000, 0.000, 0.000
108.200, 0.027, 0.058, 0.000, 0.000, 0.000, 0.000, 0.000
108.300, 0.015, 0.045, 0.000, 0.000, 0.000, 0.000, 0.000
108.400, 0.011, 0.038, 0.000, 0.000, 0.000, 0.000, 0.000
108.500, 0.006, 0.033, 0.000, 0.000, 0.000, 0.000, 0.000
108.600, 0.004, 0.027, 0.000, 0.000, 0.000, 0.000, 0.000
108.700, 0.003, 0.024, 0.000, 0.000, 0.000, 0.000, 0.000
108.800, 0.002, 0.021, 0.000, 0.000, 0.000, 0.000, 0.000
108.900, 0.002, 0.019, 0.000, 0.000, 0.000, 0.000, 0.000
109.000, 0.001, 0.015, 0.000, 0.000, 0.000, 0.000, 0.000
109.100, 0.001, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000
109.200, 0.000, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000
109.300, 0.000, 0.007, 0.000, 0.000, 0.000, 0.000, 0.000
109.400, 0.000, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000
109.500, 0.000, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000
109.600, 0.000, 0.002, 0.000, 0.000, 0.000, 0.000, 0.000
109.700, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
109.800, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
109.900, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
110.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
Volumes [cc], 377.402, 578.878, 31.822, 441.778, 36.214, 4081.253, 92.363
