, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_CTV_bridge, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Esophagus, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, DIBH_Medulla, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, PRV_SpinalCord, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, DIBH_Heart, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, Lungs, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge, DIBH_PTV_bridge
76.500, 99.319, 99.755, 98.139, 99.775, 99.775, 99.775, 99.133, 99.784, 99.870, 23.296, 26.499, 27.621, 27.878, 27.878, 27.878, 28.651, 28.927, 29.851, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.369, 0.000, 0.102, 0.351, 0.613, 0.613, 0.613, 0.820, 2.711, 4.333, 0.013, 0.081, 0.453, 0.129, 0.129, 0.129, 0.000, 0.188, 0.359, 35.472, 35.428, 34.474, 34.978, 34.978, 34.978, 35.157, 34.219, 34.330, 97.714, 98.490, 96.567, 98.658, 98.658, 98.658, 97.362, 98.688, 98.629
77.000, 99.265, 99.732, 98.003, 99.748, 99.748, 99.748, 99.053, 99.743, 99.845, 22.826, 25.931, 27.095, 27.507, 27.507, 27.507, 28.204, 28.696, 29.417, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.271, 0.000, 0.037, 0.276, 0.449, 0.449, 0.449, 0.688, 2.408, 4.000, 0.004, 0.072, 0.422, 0.124, 0.124, 0.124, 0.000, 0.176, 0.334, 35.113, 35.064, 34.111, 34.636, 34.636, 34.636, 34.821, 33.881, 33.997, 97.568, 98.366, 96.345, 98.522, 98.522, 98.522, 97.213, 98.557, 98.508
77.500, 99.193, 99.692, 97.872, 99.709, 99.709, 99.709, 98.973, 99.709, 99.818, 22.453, 25.460, 26.745, 27.137, 27.137, 27.137, 27.715, 28.329, 29.091, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.209, 0.000, 0.037, 0.223, 0.333, 0.333, 0.333, 0.578, 2.105, 3.646, 0.004, 0.059, 0.390, 0.103, 0.103, 0.103, 0.000, 0.156, 0.305, 34.735, 34.702, 33.749, 34.294, 34.294, 34.294, 34.492, 33.535, 33.648, 97.394, 98.224, 96.132, 98.390, 98.390, 98.390, 97.056, 98.423, 98.379
78.000, 99.133, 99.655, 97.760, 99.669, 99.669, 99.669, 98.865, 99.659, 99.793, 22.093, 25.100, 26.341, 26.876, 26.876, 26.876, 27.379, 28.003, 28.860, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.197, 0.000, 0.032, 0.181, 0.269, 0.269, 0.269, 0.483, 1.791, 3.395, 0.000, 0.054, 0.355, 0.086, 0.086, 0.086, 0.000, 0.127, 0.277, 34.359, 34.332, 33.386, 33.939, 33.939, 33.939, 34.140, 33.199, 33.306, 97.229, 98.086, 95.921, 98.246, 98.246, 98.246, 96.879, 98.277, 98.258
78.500, 99.060, 99.606, 97.633, 99.612, 99.612, 99.612, 98.757, 99.607, 99.762, 21.720, 24.643, 26.098, 26.465, 26.465, 26.465, 26.876, 27.663, 28.358, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.172, 0.000, 0.021, 0.165, 0.206, 0.206, 0.206, 0.394, 1.562, 3.104, 0.000, 0.045, 0.334, 0.069, 0.069, 0.069, 0.000, 0.106, 0.256, 33.985, 33.960, 33.017, 33.569, 33.569, 33.569, 33.805, 32.864, 32.971, 97.046, 97.925, 95.700, 98.090, 98.090, 98.090, 96.712, 98.118, 98.124
79.000, 98.990, 99.549, 97.504, 99.552, 99.552, 99.552, 98.646, 99.555, 99.726, 21.264, 24.214, 25.815, 26.108, 26.108, 26.108, 26.415, 27.364, 27.965, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.148, 0.000, 0.000, 0.133, 0.169, 0.169, 0.169, 0.289, 1.311, 2.832, 0.000, 0.032, 0.316, 0.064, 0.064, 0.064, 0.000, 0.102, 0.244, 33.588, 33.569, 32.661, 33.206, 33.206, 33.206, 33.452, 32.528, 32.642, 96.840, 97.752, 95.477, 97.917, 97.917, 97.917, 96.531, 97.955, 97.991
79.500, 98.918, 99.491, 97.379, 99.492, 99.492, 99.492, 98.528, 99.482, 99.665, 20.835, 23.508, 25.465, 25.779, 25.779, 25.779, 25.912, 27.038, 27.612, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.074, 0.000, 0.000, 0.074, 0.132, 0.132, 0.132, 0.194, 1.128, 2.515, 0.000, 0.018, 0.302, 0.052, 0.052, 0.052, 0.000, 0.082, 0.227, 33.188, 33.191, 32.309, 32.842, 32.842, 32.842, 33.099, 32.184, 32.298, 96.628, 97.584, 95.243, 97.730, 97.730, 97.730, 96.334, 97.768, 97.835
80.000, 98.845, 99.428, 97.248, 99.421, 99.421, 99.421, 98.384, 99.410, 99.610, 20.406, 23.024, 25.088, 25.408, 25.408, 25.408, 25.297, 26.698, 27.246, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.025, 0.000, 0.000, 0.048, 0.095, 0.095, 0.095, 0.163, 0.998, 2.264, 0.000, 0.018, 0.281, 0.030, 0.030, 0.030, 0.000, 0.074, 0.194, 32.789, 32.786, 31.940, 32.483, 32.483, 32.483, 32.746, 31.827, 31.952, 96.410, 97.390, 95.001, 97.538, 97.538, 97.538, 96.113, 97.557, 97.673
80.500, 98.764, 99.367, 97.089, 99.359, 99.359, 99.359, 98.214, 99.333, 99.539, 19.936, 22.636, 24.818, 24.887, 24.887, 24.887, 24.724, 26.291, 26.798, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.012, 0.000, 0.000, 0.021, 0.058, 0.058, 0.058, 0.131, 0.789, 1.997, 0.000, 0.005, 0.253, 0.026, 0.026, 0.026, 0.000, 0.057, 0.186, 32.388, 32.385, 31.570, 32.111, 32.111, 32.111, 32.387, 31.457, 31.584, 96.165, 97.186, 94.735, 97.338, 97.338, 97.338, 95.866, 97.337, 97.493
81.000, 98.673, 99.300, 96.950, 99.293, 99.293, 99.293, 98.056, 99.255, 99.458, 19.522, 22.124, 24.387, 24.558, 24.558, 24.558, 24.305, 25.842, 26.445, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.042, 0.042, 0.042, 0.079, 0.580, 1.680, 0.000, 0.000, 0.228, 0.021, 0.021, 0.021, 0.000, 0.029, 0.157, 31.969, 31.987, 31.202, 31.735, 31.735, 31.735, 32.007, 31.097, 31.196, 95.876, 96.960, 94.478, 97.131, 97.131, 97.131, 95.625, 97.103, 97.295
81.500, 98.578, 99.217, 96.785, 99.220, 99.220, 99.220, 97.861, 99.174, 99.350, 19.052, 21.556, 23.956, 24.119, 24.119, 24.119, 23.662, 25.543, 26.092, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.016, 0.016, 0.016, 0.053, 0.470, 1.424, 0.000, 0.000, 0.214, 0.017, 0.017, 0.017, 0.000, 0.029, 0.136, 31.539, 31.589, 30.829, 31.341, 31.341, 31.341, 31.633, 30.738, 30.791, 95.587, 96.736, 94.200, 96.912, 96.912, 96.912, 95.357, 96.880, 97.073
82.000, 98.477, 99.122, 96.622, 99.136, 99.136, 99.136, 97.665, 99.095, 99.227, 18.623, 21.030, 23.552, 23.721, 23.721, 23.721, 22.935, 25.217, 25.658, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.011, 0.011, 0.011, 0.037, 0.345, 1.214, 0.000, 0.000, 0.197, 0.009, 0.009, 0.009, 0.000, 0.025, 0.120, 31.122, 31.196, 30.453, 30.958, 30.958, 30.958, 31.264, 30.365, 30.398, 95.271, 96.490, 93.924, 96.685, 96.685, 96.685, 95.075, 96.635, 96.821
82.500, 98.360, 99.015, 96.457, 99.056, 99.056, 99.056, 97.453, 98.997, 99.103, 18.181, 20.545, 23.134, 23.419, 23.419, 23.419, 22.180, 24.851, 25.251, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.005, 0.005, 0.026, 0.292, 1.019, 0.000, 0.000, 0.179, 0.004, 0.004, 0.004, 0.000, 0.012, 0.095, 30.698, 30.782, 30.074, 30.572, 30.572, 30.572, 30.893, 29.953, 30.015, 94.950, 96.221, 93.623, 96.446, 96.446, 96.446, 94.775, 96.370, 96.567
83.000, 98.246, 98.906, 96.282, 98.954, 98.954, 98.954, 97.261, 98.890, 98.962, 17.655, 19.978, 22.689, 22.966, 22.966, 22.966, 21.244, 24.457, 24.803, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.198, 0.830, 0.000, 0.000, 0.155, 0.000, 0.000, 0.000, 0.000, 0.008, 0.083, 30.286, 30.381, 29.698, 30.164, 30.164, 30.164, 30.524, 29.565, 29.635, 94.629, 95.941, 93.312, 96.184, 96.184, 96.184, 94.486, 96.105, 96.292
83.500, 98.125, 98.765, 96.099, 98.843, 98.843, 98.843, 97.047, 98.774, 98.814, 17.171, 19.424, 22.272, 22.609, 22.609, 22.609, 20.070, 24.185, 24.423, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.011, 0.110, 0.671, 0.000, 0.000, 0.141, 0.000, 0.000, 0.000, 0.000, 0.000, 0.070, 29.855, 29.967, 29.324, 29.751, 29.751, 29.751, 30.122, 29.191, 29.260, 94.304, 95.633, 92.989, 95.904, 95.904, 95.904, 94.166, 95.821, 96.015
84.000, 97.982, 98.627, 95.913, 98.696, 98.696, 98.696, 96.805, 98.649, 98.648, 16.757, 18.773, 21.975, 22.019, 22.019, 22.019, 18.980, 23.709, 23.799, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.011, 0.052, 0.568, 0.000, 0.000, 0.120, 0.000, 0.000, 0.000, 0.000, 0.000, 0.058, 29.423, 29.549, 28.953, 29.348, 29.348, 29.348, 29.721, 28.802, 28.879, 93.957, 95.300, 92.655, 95.605, 95.605, 95.605, 93.833, 95.534, 95.721
84.500, 97.824, 98.451, 95.709, 98.538, 98.538, 98.538, 96.571, 98.512, 98.466, 16.328, 18.053, 21.544, 21.484, 21.484, 21.484, 18.085, 23.274, 23.270, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.026, 0.471, 0.000, 0.000, 0.098, 0.000, 0.000, 0.000, 0.000, 0.000, 0.037, 28.985, 29.135, 28.579, 28.935, 28.935, 28.935, 29.308, 28.407, 28.490, 93.589, 94.963, 92.318, 95.270, 95.270, 95.270, 93.486, 95.216, 95.414
85.000, 97.642, 98.279, 95.470, 98.382, 98.382, 98.382, 96.316, 98.340, 98.239, 15.623, 17.486, 21.167, 21.045, 21.045, 21.045, 17.247, 22.908, 22.809, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.374, 0.000, 0.000, 0.081, 0.000, 0.000, 0.000, 0.000, 0.000, 0.029, 28.564, 28.736, 28.181, 28.512, 28.512, 28.512, 28.903, 27.987, 28.087, 93.189, 94.610, 91.927, 94.907, 94.907, 94.907, 93.110, 94.875, 95.043
85.500, 97.417, 98.096, 95.234, 98.206, 98.206, 98.206, 96.027, 98.161, 98.000, 15.056, 16.600, 20.587, 20.483, 20.483, 20.483, 16.059, 22.405, 22.361, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.307, 0.000, 0.000, 0.067, 0.000, 0.000, 0.000, 0.000, 0.000, 0.025, 28.116, 28.313, 27.800, 28.107, 28.107, 28.107, 28.482, 27.576, 27.708, 92.729, 94.217, 91.528, 94.549, 94.549, 94.549, 92.698, 94.518, 94.663
86.000, 97.150, 97.863, 94.976, 98.000, 98.000, 98.000, 95.736, 97.965, 97.735, 14.420, 15.935, 20.008, 19.962, 19.962, 19.962, 14.899, 21.957, 21.832, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.005, 0.225, 0.000, 0.000, 0.056, 0.000, 0.000, 0.000, 0.000, 0.000, 0.017, 27.648, 27.879, 27.422, 27.690, 27.690, 27.690, 28.051, 27.177, 27.318, 92.244, 93.788, 91.117, 94.167, 94.167, 94.167, 92.282, 94.139, 94.268
86.500, 96.893, 97.604, 94.725, 97.764, 97.764, 97.764, 95.417, 97.739, 97.436, 13.798, 15.077, 19.550, 19.289, 19.289, 19.289, 13.962, 21.590, 21.330, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.179, 0.000, 0.000, 0.042, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 27.214, 27.430, 27.038, 27.269, 27.269, 27.269, 27.612, 26.775, 26.902, 91.761, 93.316, 90.709, 93.742, 93.742, 93.742, 91.819, 93.748, 93.839
87.000, 96.591, 97.345, 94.478, 97.496, 97.496, 97.496, 95.088, 97.475, 97.088, 13.148, 14.066, 19.173, 18.686, 18.686, 18.686, 13.040, 21.155, 20.855, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.149, 0.000, 0.000, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 26.756, 26.993, 26.669, 26.824, 26.824, 26.824, 27.150, 26.343, 26.455, 91.238, 92.853, 90.301, 93.288, 93.288, 93.288, 91.345, 93.309, 93.345
87.500, 96.270, 97.081, 94.198, 97.247, 97.247, 97.247, 94.771, 97.202, 96.701, 12.236, 13.111, 18.688, 18.027, 18.027, 18.027, 12.285, 20.584, 20.285, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.113, 0.000, 0.000, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 26.303, 26.540, 26.281, 26.398, 26.398, 26.398, 26.715, 25.908, 26.021, 90.712, 92.338, 89.853, 92.850, 92.850, 92.850, 90.879, 92.852, 92.830
88.000, 95.949, 96.827, 93.893, 97.000, 97.000, 97.000, 94.415, 96.932, 96.311, 11.268, 11.934, 18.189, 17.520, 17.520, 17.520, 11.642, 20.027, 19.512, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.092, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 25.843, 26.098, 25.902, 25.967, 25.967, 25.967, 26.274, 25.474, 25.602, 90.146, 91.838, 89.394, 92.416, 92.416, 92.416, 90.371, 92.400, 92.313
88.500, 95.581, 96.498, 93.575, 96.735, 96.735, 96.735, 94.039, 96.624, 95.924, 10.411, 10.882, 17.542, 16.738, 16.738, 16.738, 10.832, 19.620, 18.955, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.077, 0.000, 0.000, 0.007, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 25.368, 25.631, 25.517, 25.532, 25.532, 25.532, 25.822, 25.043, 25.170, 89.534, 91.266, 88.922, 91.943, 91.943, 91.943, 89.827, 91.925, 91.792
89.000, 95.178, 96.106, 93.250, 96.389, 96.389, 96.389, 93.581, 96.326, 95.520, 9.595, 10.079, 16.936, 15.763, 15.763, 15.763, 10.175, 19.158, 18.263, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.031, 0.000, 0.000, 0.004, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 24.849, 25.157, 25.128, 25.076, 25.076, 25.076, 25.339, 24.629, 24.738, 88.871, 90.652, 88.440, 91.408, 91.408, 91.408, 89.216, 91.454, 91.240
89.500, 94.732, 95.670, 92.902, 96.044, 96.044, 96.044, 93.096, 95.977, 95.099, 8.738, 9.179, 16.384, 15.050, 15.050, 15.050, 9.490, 18.668, 17.544, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.031, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 24.331, 24.660, 24.732, 24.624, 24.624, 24.624, 24.843, 24.195, 24.289, 88.174, 89.974, 87.937, 90.870, 90.870, 90.870, 88.553, 90.919, 90.681
90.000, 94.142, 95.172, 92.551, 95.677, 95.677, 95.677, 92.589, 95.625, 94.648, 8.129, 8.431, 15.643, 13.980, 13.980, 13.980, 8.833, 18.057, 16.459, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.026, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 23.774, 24.141, 24.328, 24.165, 24.165, 24.165, 24.331, 23.749, 23.843, 87.354, 89.236, 87.402, 90.269, 90.269, 90.269, 87.844, 90.395, 90.083
90.500, 93.515, 94.633, 92.160, 95.220, 95.220, 95.220, 92.050, 95.235, 94.201, 7.397, 7.642, 15.009, 12.841, 12.841, 12.841, 8.330, 17.432, 15.685, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 23.172, 23.606, 23.904, 23.672, 23.672, 23.672, 23.795, 23.275, 23.378, 86.465, 88.418, 86.837, 89.578, 89.578, 89.578, 87.081, 89.803, 89.470
91.000, 92.830, 94.003, 91.751, 94.736, 94.736, 94.736, 91.459, 94.791, 93.660, 6.581, 6.881, 14.161, 11.785, 11.785, 11.785, 7.799, 16.630, 14.722, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 22.534, 23.036, 23.472, 23.150, 23.150, 23.150, 23.239, 22.778, 22.883, 85.493, 87.533, 86.255, 88.838, 88.838, 88.838, 86.255, 89.139, 88.783
91.500, 92.103, 93.207, 91.304, 94.161, 94.161, 94.161, 90.801, 94.278, 93.071, 5.931, 5.995, 13.487, 10.770, 10.770, 10.770, 7.407, 15.897, 13.501, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 21.907, 22.425, 23.007, 22.574, 22.574, 22.574, 22.647, 22.243, 22.369, 84.492, 86.507, 85.609, 88.004, 88.004, 88.004, 85.361, 88.404, 88.049
92.000, 91.288, 92.392, 90.793, 93.513, 93.513, 93.513, 90.027, 93.722, 92.485, 5.198, 5.150, 12.665, 9.754, 9.754, 9.754, 7.030, 15.340, 12.103, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 21.238, 21.792, 22.510, 21.960, 21.960, 21.960, 22.038, 21.682, 21.837, 83.423, 85.430, 84.894, 87.082, 87.082, 87.082, 84.372, 87.620, 87.278
92.500, 90.410, 91.509, 90.217, 92.739, 92.739, 92.739, 89.150, 93.079, 91.836, 4.507, 4.472, 11.843, 8.520, 8.520, 8.520, 6.555, 14.715, 10.733, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 20.584, 21.132, 21.973, 21.297, 21.297, 21.297, 21.383, 21.082, 21.294, 82.310, 84.307, 84.102, 86.034, 86.034, 86.034, 83.277, 86.733, 86.489
93.000, 89.451, 90.580, 89.596, 91.851, 91.851, 91.851, 88.215, 92.369, 91.128, 3.871, 3.863, 11.075, 7.340, 7.340, 7.340, 6.191, 13.995, 9.430, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 19.927, 20.460, 21.410, 20.628, 20.628, 20.628, 20.739, 20.433, 20.722, 81.141, 83.103, 83.243, 84.906, 84.906, 84.906, 82.159, 85.717, 85.593
93.500, 88.310, 89.546, 88.887, 90.899, 90.899, 90.899, 87.255, 91.513, 90.358, 3.263, 3.240, 10.146, 6.146, 6.146, 6.146, 5.856, 12.704, 8.073, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 19.187, 19.754, 20.798, 19.911, 19.911, 19.911, 20.047, 19.749, 20.110, 79.792, 81.816, 82.298, 83.666, 83.666, 83.666, 80.990, 84.581, 84.609
94.000, 87.124, 88.434, 88.142, 89.814, 89.814, 89.814, 86.222, 90.545, 89.497, 2.820, 2.727, 9.351, 4.802, 4.802, 4.802, 5.381, 11.291, 6.974, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.465, 19.029, 20.136, 19.158, 19.158, 19.158, 19.334, 19.028, 19.465, 78.406, 80.457, 81.289, 82.314, 82.314, 82.314, 79.749, 83.330, 83.502
94.500, 85.841, 87.210, 87.260, 88.560, 88.560, 88.560, 85.069, 89.378, 88.512, 2.447, 2.312, 8.354, 3.869, 3.869, 3.869, 4.920, 9.674, 5.902, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 17.730, 18.275, 19.445, 18.380, 18.380, 18.380, 18.625, 18.252, 18.767, 76.958, 79.015, 80.128, 80.843, 80.843, 80.843, 78.396, 81.915, 82.268
95.000, 84.393, 85.806, 86.163, 87.161, 87.161, 87.161, 83.737, 87.966, 87.288, 1.936, 1.717, 7.316, 3.128, 3.128, 3.128, 4.403, 8.302, 5.102, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 16.968, 17.497, 18.701, 17.599, 17.599, 17.599, 17.867, 17.448, 18.008, 75.368, 77.409, 78.788, 79.287, 79.287, 79.287, 76.898, 80.294, 80.829
95.500, 82.655, 84.149, 84.681, 85.365, 85.365, 85.365, 82.218, 86.207, 85.746, 1.576, 1.426, 6.642, 2.469, 2.469, 2.469, 3.732, 6.984, 4.450, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 16.161, 16.706, 17.919, 16.725, 16.725, 16.725, 17.075, 16.577, 17.227, 73.574, 75.606, 77.167, 77.363, 77.363, 77.363, 75.212, 78.369, 79.137
96.000, 80.682, 82.043, 82.646, 83.211, 83.211, 83.211, 80.345, 83.911, 83.839, 1.189, 1.121, 5.834, 2.126, 2.126, 2.126, 3.173, 5.598, 3.718, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 15.369, 15.843, 17.097, 15.842, 15.842, 15.842, 16.228, 15.684, 16.415, 71.596, 73.392, 75.104, 75.152, 75.152, 75.152, 73.228, 76.084, 77.108
96.500, 78.196, 79.451, 80.089, 80.662, 80.662, 80.662, 77.890, 81.248, 81.323, 0.926, 0.872, 4.729, 1.715, 1.715, 1.715, 2.851, 4.538, 3.080, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 14.544, 14.966, 16.209, 14.941, 14.941, 14.941, 15.335, 14.752, 15.526, 69.210, 70.800, 72.584, 72.615, 72.615, 72.615, 70.786, 73.496, 74.581
