Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
414.4764, 414.48, -0.74, -2.94, 93.323, OUT, F2
414.4441, 414.44, -0.59, -2.97, 126.102, OUT, F0
414.4073, 414.41, 0.00, 1.16, 132.184, OUT, F0
414.3465, 414.35, -1.52, 0.00, 89.352, OUT, F2
414.2979, 414.30, 1.52, 0.00, 89.352, OUT, F2
414.1950, 414.19, 6.04, 0.86, 71.858, OUT, F2
414.1585, 414.16, 0.74, -1.47, 93.323, OUT, F0
413.9597, 413.96, 3.58, 2.15, 97.168, OUT, F0
413.8094, 413.81, 6.20, -4.13, 102.725, OUT, F1
413.2610, 413.26, -5.35, -2.97, 126.102, OUT, F1
413.2469, 413.25, 3.85, -3.85, 111.506, OUT, F1
413.1396, 413.14, -4.42, -0.74, 93.323, OUT, F2
412.8958, 412.90, 1.12, -0.56, 138.058, OUT, F0
412.2888, 412.29, -2.94, -2.21, 93.323, OUT, F2
412.0598, 412.06, 4.49, -1.28, 111.506, OUT, F1
410.9812, 410.98, -3.35, 2.68, 106.304, OUT, F1
410.4936, 410.49, 3.35, -2.01, 106.304, OUT, F1
410.2991, 410.30, 3.85, -1.28, 111.506, OUT, F1
410.0380, 410.04, 0.59, 0.00, 122.974, OUT, F0
409.7949, 409.79, 0.00, -0.69, 102.725, OUT, F1
409.7590, 409.76, 5.29, 1.98, 108.060, OUT, F0
409.4373, 409.44, -2.15, 1.43, 97.168, OUT, F0
409.3282, 409.33, -1.98, -3.97, 108.060, OUT, F0
409.3203, 409.32, -5.39, -1.80, 119.784, OUT, F2
409.2563, 409.26, 2.94, -2.94, 93.323, OUT, F2
409.0480, 409.05, -3.45, -0.86, 71.858, OUT, F2
408.9646, 408.96, -4.43, 3.16, 113.199, OUT, F1
408.5854, 408.59, -1.52, 2.27, 89.352, OUT, F2
408.5575, 408.56, -7.13, -2.97, 122.974, OUT, F0
408.5049, 408.50, -5.13, -0.64, 111.506, OUT, F0
407.4759, 407.48, 4.91, -3.07, 116.527, OUT, F1
407.2747, 407.27, 1.78, -0.59, 126.102, OUT, F0
406.9283, 406.93, -1.32, 2.64, 108.060, OUT, F0
406.8657, 406.87, 2.31, -2.31, 87.315, OUT, F0
406.6528, 406.65, 4.82, -4.13, 102.725, OUT, F1
406.4032, 406.40, 7.17, 0.00, 83.127, OUT, F1
406.0489, 406.05, 5.13, 1.28, 111.506, OUT, F0
405.6732, 405.67, 1.30, 1.95, 109.793, OUT, F0
405.4751, 405.48, 1.95, 0.65, 109.793, OUT, F0
404.6484, 404.65, -2.43, 3.24, 80.970, OUT, F2
404.5643, 404.56, 5.21, 0.65, 109.793, OUT, F0
403.8599, 403.86, 6.62, -2.94, 93.323, OUT, F1
403.6074, 403.61, 0.00, 0.75, 91.354, OUT, F1
403.0239, 403.02, -0.64, -1.93, 111.506, OUT, F0
402.9152, 402.92, -1.32, 1.32, 108.060, OUT, F0
402.7281, 402.73, 5.53, -0.61, 116.527, OUT, F1
402.4798, 402.48, 6.28, 0.70, 100.899, OUT, F2
401.6964, 401.70, 4.05, 0.00, 80.970, OUT, F2
400.9219, 400.92, 1.95, -2.61, 109.793, OUT, F0
400.8702, 400.87, 0.67, -0.67, 106.304, OUT, F1
400.8170, 400.82, 3.58, 6.45, 97.168, OUT, F0
400.5024, 400.50, 4.42, 0.00, 93.323, OUT, F1
400.3810, 400.38, -2.61, 4.56, 109.793, OUT, F0
399.7251, 399.73, 4.91, -1.84, 116.527, OUT, F1
399.1312, 399.13, -6.70, -0.67, 106.304, OUT, F0
398.8551, 398.86, -0.67, -1.34, 106.304, OUT, F0
398.7506, 398.75, 0.58, 0.00, 132.184, OUT, F0
398.6230, 398.62, 0.59, 0.00, 126.102, OUT, F0
398.3595, 398.36, -2.68, 3.35, 106.304, OUT, F1
398.1508, 398.15, 1.47, 4.42, 93.323, OUT, F0
398.0791, 398.08, -8.91, -2.38, 126.102, OUT, F0
397.9555, 397.96, -2.38, -0.59, 122.974, OUT, F2
397.8555, 397.86, -1.78, -0.59, 126.102, OUT, F0
397.6937, 397.69, -2.94, 4.42, 93.323, OUT, F0
397.3813, 397.38, 2.46, 0.00, 116.527, OUT, F1
396.5989, 396.60, 5.94, -2.38, 122.974, OUT, F2
396.3048, 396.30, -1.78, -1.19, 126.102, OUT, F0
395.8720, 395.87, 4.73, -1.77, 129.170, OUT, F1
395.7012, 395.70, 1.40, 0.00, 100.899, OUT, F2
395.2729, 395.27, 2.72, 2.04, 104.527, OUT, F2
394.3627, 394.36, 2.07, 1.38, 102.725, OUT, F1
394.2997, 394.30, 0.00, 0.00, 136.608, OUT, F0
393.6682, 393.67, -1.19, 1.78, 122.974, OUT, F0
393.2659, 393.27, 7.01, 2.63, 69.439, OUT, F2
393.1041, 393.10, -1.95, -3.26, 109.793, OUT, F0
392.9919, 392.99, 2.01, 0.00, 106.304, OUT, F1
392.9793, 392.98, 5.53, -2.46, 116.527, OUT, F1
392.9520, 392.95, -0.59, -1.78, 122.974, OUT, F0
392.7675, 392.77, 0.54, -0.54, 150.621, OUT, F0
392.7405, 392.74, -4.73, 2.36, 129.170, OUT, F1
392.4405, 392.44, 5.89, -2.21, 93.323, OUT, F1
392.0318, 392.03, 5.78, -0.64, 111.506, OUT, F0
392.0002, 392.00, 2.94, 0.00, 93.323, OUT, F1
391.9750, 391.98, -4.75, 0.00, 126.102, OUT, F1
391.9626, 391.96, 1.54, -3.85, 87.315, OUT, F0
391.9229, 391.92, -5.35, 0.00, 126.102, OUT, F2
391.7347, 391.73, 0.68, 1.36, 104.527, OUT, F2
391.6368, 391.64, 3.68, 2.21, 93.323, OUT, F0
391.3782, 391.38, -4.49, 1.93, 111.506, OUT, F1
391.3175, 391.32, -3.68, 2.94, 93.323, OUT, F2
390.4637, 390.46, 0.00, -5.02, 97.168, OUT, F0
390.1020, 390.10, -1.78, -0.59, 122.974, OUT, F0
389.5587, 389.56, 1.43, 5.02, 97.168, OUT, F0
389.2816, 389.28, 0.58, -1.16, 132.184, OUT, F0
388.7924, 388.79, 5.21, -1.30, 109.793, OUT, F0
388.6288, 388.63, -4.49, -0.64, 111.506, OUT, F1
388.5895, 388.59, 2.65, 6.19, 66.953, OUT, F2
387.8956, 387.90, 1.52, -3.03, 89.352, OUT, F2
387.8242, 387.82, 6.48, 0.81, 80.970, OUT, F2
387.8087, 387.81, -6.32, 1.90, 113.199, OUT, F1
387.5455, 387.55, 3.51, 6.14, 69.439, OUT, F2
387.4270, 387.43, -2.83, 4.95, 99.047, OUT, F2
387.2314, 387.23, 2.15, -1.43, 97.168, OUT, F0
387.1536, 387.15, 2.21, -1.47, 93.323, OUT, F0
387.0495, 387.05, -5.61, -3.11, 114.872, OUT, F2
386.8824, 386.88, 2.38, 1.19, 126.102, OUT, F1
386.1759, 386.18, 4.30, 0.00, 116.527, OUT, F1
386.1727, 386.17, -5.94, -1.19, 126.102, OUT, F1
386.0549, 386.05, 5.94, 0.59, 126.102, OUT, F1
385.6440, 385.64, 2.38, -0.59, 126.102, OUT, F0
385.4265, 385.43, -5.53, 0.61, 116.527, OUT, F1
384.9897, 384.99, -7.13, -1.19, 126.102, OUT, F2
384.8881, 384.89, 2.80, 1.87, 56.191, OUT, F1
384.7642, 384.76, -5.86, 2.61, 109.793, OUT, F0
384.5177, 384.52, -2.61, -0.65, 109.793, OUT, F0
384.2117, 384.21, -2.21, 1.47, 93.323, OUT, F0
384.1194, 384.12, 0.58, 1.75, 132.184, OUT, F0
384.0825, 384.08, -0.59, -1.78, 126.102, OUT, F0
384.0327, 384.03, -5.94, 2.38, 122.974, OUT, F2
384.0218, 384.02, -4.08, -2.04, 104.527, OUT, F2
383.6796, 383.68, 3.45, 0.00, 71.858, OUT, F2
382.8994, 382.90, 6.38, -1.59, 83.127, OUT, F1
382.8890, 382.89, -4.16, -1.19, 126.102, OUT, F0
382.8600, 382.86, 2.97, -0.59, 126.102, OUT, F1
382.4600, 382.46, -5.21, 0.65, 109.793, OUT, F0
382.3179, 382.32, -2.27, -3.79, 89.352, OUT, F2
381.9245, 381.92, -5.58, 1.40, 100.899, OUT, F2
381.4974, 381.50, 4.16, 1.19, 126.102, OUT, F0
380.7261, 380.73, -5.35, -1.19, 126.102, OUT, F2
380.3929, 380.39, 6.42, 0.00, 111.506, OUT, F1
380.1565, 380.16, -1.47, 3.68, 93.323, OUT, F1
379.9446, 379.94, -1.38, 0.69, 102.725, OUT, F1
379.0994, 379.10, -1.78, 0.59, 122.974, OUT, F2
378.8530, 378.85, -8.10, -0.62, 114.872, OUT, F2
378.7573, 378.76, -6.53, 0.00, 146.526, OUT, F2
377.4498, 377.45, 6.28, -0.70, 100.899, OUT, F2
377.2099, 377.21, -0.65, 3.26, 109.793, OUT, F0
377.1010, 377.10, -3.68, 1.23, 116.527, OUT, F1
376.5233, 376.52, -2.61, 5.21, 109.793, OUT, F0
376.4737, 376.47, 1.47, -4.42, 93.323, OUT, F0
376.3974, 376.40, 3.68, -1.84, 116.527, OUT, F1
376.3667, 376.37, 3.73, -4.48, 91.354, OUT, F1
376.3647, 376.36, -1.52, 3.03, 89.352, OUT, F2
376.3474, 376.35, -4.19, -1.80, 119.784, OUT, F2
376.0498, 376.05, -2.64, 2.64, 108.060, OUT, F0
375.8878, 375.89, 2.68, 1.34, 106.304, OUT, F0
375.7502, 375.75, 5.13, 0.64, 111.506, OUT, F0
375.6279, 375.63, -6.73, -0.56, 138.058, OUT, F0
375.5325, 375.53, -0.74, -2.21, 93.323, OUT, F0
375.4205, 375.42, 0.00, -1.95, 109.793, OUT, F0
375.3859, 375.39, -0.74, 4.42, 93.323, OUT, F1
374.8471, 374.85, -1.19, 1.19, 122.974, OUT, F0
373.8262, 373.83, 4.38, 2.63, 69.439, OUT, F2
373.8150, 373.82, -2.61, -3.26, 109.793, OUT, F0
373.7320, 373.73, -7.86, -1.12, 138.058, OUT, F0
373.6209, 373.62, -3.79, -1.26, 113.199, OUT, F1
373.2812, 373.28, 7.07, 2.65, 66.953, OUT, F2
372.9763, 372.98, 5.78, -1.93, 111.506, OUT, F1
372.7735, 372.77, -2.98, -3.73, 91.354, OUT, F1
372.0840, 372.08, -5.39, 3.60, 119.784, OUT, F2
372.0578, 372.06, -4.42, -1.47, 93.323, OUT, F0
372.0522, 372.05, -2.24, 5.97, 91.354, OUT, F1
372.0132, 372.01, 2.46, -0.61, 116.527, OUT, F1
371.8691, 371.87, -4.08, 2.72, 104.527, OUT, F2
371.7513, 371.75, 2.49, -0.62, 114.872, OUT, F2
371.5317, 371.53, -3.57, 1.19, 122.974, OUT, F2
371.2411, 371.24, -6.54, 0.59, 126.102, OUT, F1
370.8322, 370.83, -4.56, 2.61, 109.793, OUT, F0
370.4914, 370.49, -6.06, 1.10, 142.341, OUT, F2
370.3882, 370.39, 0.59, -2.38, 122.974, OUT, F0
370.3209, 370.32, -1.93, 3.21, 111.506, OUT, F0
370.1682, 370.17, -3.85, -3.85, 111.506, OUT, F0
369.7393, 369.74, 6.20, 1.38, 102.725, OUT, F1
369.3696, 369.37, -2.91, -1.75, 132.184, OUT, F0
369.2633, 369.26, -4.55, 4.55, 89.352, OUT, F2
368.9866, 368.99, -4.79, 0.60, 119.784, OUT, F2
368.4125, 368.41, 1.43, -4.30, 97.168, OUT, F0
368.3873, 368.39, -6.32, 2.53, 113.199, OUT, F1
368.3255, 368.33, 2.40, 1.20, 119.784, OUT, F2
368.1965, 368.20, 2.01, -2.68, 106.304, OUT, F0
367.5944, 367.59, 0.00, 1.70, 74.217, OUT, F0
367.0347, 367.03, -6.54, -1.19, 126.102, OUT, F0
366.8805, 366.88, 0.00, -2.97, 122.974, OUT, F0
366.6645, 366.66, 1.54, 4.62, 87.315, OUT, F0
366.6127, 366.61, 0.00, 2.21, 93.323, OUT, F2
366.5942, 366.59, -5.45, -1.82, 118.164, OUT, F0
366.2383, 366.24, -4.30, 0.00, 97.168, OUT, F0
365.9605, 365.96, 1.52, -1.52, 89.352, OUT, F2
365.8808, 365.88, -3.85, 2.57, 111.506, OUT, F0
365.1847, 365.18, 2.38, -0.59, 122.974, OUT, F0
365.0201, 365.02, 3.85, 1.93, 111.506, OUT, F0
364.6797, 364.68, -4.55, -3.03, 89.352, OUT, F2
364.6482, 364.65, 0.81, -4.86, 80.970, OUT, F2
364.1626, 364.16, 0.00, 0.00, 108.060, OUT, F0
363.9553, 363.96, 0.81, -0.81, 80.970, OUT, F2
363.9071, 363.91, 4.76, 2.38, 122.974, OUT, F0
363.6422, 363.64, -1.93, -3.21, 111.506, OUT, F0
363.4455, 363.45, -1.87, 0.00, 56.191, OUT, F2
363.1104, 363.11, 1.73, 0.58, 133.671, OUT, F1
362.6303, 362.63, -6.55, 2.38, 121.387, OUT, F0
362.5569, 362.56, 1.47, -2.94, 93.323, OUT, F0
362.3616, 362.36, -4.16, -1.78, 126.102, OUT, F0
362.3107, 362.31, -2.38, 0.00, 126.102, OUT, F2
362.2675, 362.27, -0.64, -4.49, 111.506, OUT, F0
362.0193, 362.02, 5.06, -1.26, 113.199, OUT, F1
361.8317, 361.83, 4.30, -1.84, 116.527, OUT, F1
361.6266, 361.63, -4.55, -0.76, 89.352, OUT, F2
361.3761, 361.38, -2.31, 1.54, 87.315, OUT, F0
361.2937, 361.29, -4.42, -3.68, 93.323, OUT, F2
361.1570, 361.16, -4.69, 4.02, 106.304, OUT, F0
361.1060, 361.11, 2.38, 1.19, 122.974, OUT, F0
360.9340, 360.93, 3.68, -1.47, 93.323, OUT, F1
360.8175, 360.82, -0.65, -1.95, 109.793, OUT, F0
360.5854, 360.59, -9.51, -1.78, 122.974, OUT, F0
360.0214, 360.02, -0.68, -2.04, 104.527, OUT, F2
359.6705, 359.67, 0.00, 0.00, 111.506, OUT, F0
359.6508, 359.65, 2.88, 0.58, 133.671, OUT, F1
359.5091, 359.51, 6.16, -2.31, 87.315, OUT, F0
359.3856, 359.39, 0.00, -0.85, 74.217, OUT, F0
359.1967, 359.20, -5.21, -0.65, 109.793, OUT, F0
358.9704, 358.97, -3.85, -3.21, 111.506, OUT, F1
358.7987, 358.80, -2.59, 4.31, 71.858, OUT, F2
358.7458, 358.75, -1.16, 1.75, 132.184, OUT, F0
358.4911, 358.49, 4.16, 0.59, 126.102, OUT, F0
358.4107, 358.41, -3.74, 0.62, 114.872, OUT, F2
358.4074, 358.41, -2.01, 1.34, 106.304, OUT, F0
358.2103, 358.21, -2.49, 0.62, 114.872, OUT, F2
357.6650, 357.67, -5.61, 2.49, 114.872, OUT, F2
357.5482, 357.55, -1.75, 1.16, 132.184, OUT, F0
357.5081, 357.51, 1.80, 1.20, 119.784, OUT, F2
357.3366, 357.34, 0.00, -3.73, 56.191, OUT, F1
357.2437, 357.24, 6.36, 0.71, 99.047, OUT, F2
357.2188, 357.22, -5.94, 1.19, 126.102, OUT, F0
357.1040, 357.10, 2.68, 1.79, 64.393, OUT, F1
356.9229, 356.92, -3.57, -1.78, 126.102, OUT, F0
356.7826, 356.78, -3.57, -0.59, 122.974, OUT, F2
356.7243, 356.72, -5.29, -0.66, 108.060, OUT, F0
356.6962, 356.70, -1.28, -4.49, 111.506, OUT, F0
356.4801, 356.48, -1.19, 1.19, 126.102, OUT, F0
356.2713, 356.27, -5.36, -0.67, 106.304, OUT, F0
356.1456, 356.15, -7.06, -1.28, 111.506, OUT, F0
355.9510, 355.95, 4.42, 2.65, 66.953, OUT, F2
355.7066, 355.71, 4.42, 0.00, 66.953, OUT, F2
355.4917, 355.49, 1.52, -2.27, 89.352, OUT, F2
355.3333, 355.33, -4.19, 2.40, 119.784, OUT, F2
355.1649, 355.16, 2.18, 0.00, 145.141, OUT, F1
354.8935, 354.89, 3.07, -1.84, 116.527, OUT, F1
354.8608, 354.86, 0.63, 1.90, 113.199, OUT, F1
354.7893, 354.79, -1.95, 3.26, 109.793, OUT, F0
354.6562, 354.66, 1.78, 0.00, 126.102, OUT, F1
354.6387, 354.64, 4.16, 0.00, 126.102, OUT, F1
354.6203, 354.62, 5.69, 1.90, 113.199, OUT, F1
354.0548, 354.05, -1.78, 1.78, 126.102, OUT, F0
353.8869, 353.89, 5.36, 2.68, 64.393, OUT, F1
353.8858, 353.89, 2.63, 5.26, 69.439, OUT, F2
353.8831, 353.88, 4.61, 0.00, 133.671, OUT, F1
353.8062, 353.81, -2.64, -3.97, 108.060, OUT, F0
353.0854, 353.09, -6.11, 0.68, 104.527, OUT, F2
353.0176, 353.02, -4.16, -1.19, 126.102, OUT, F1
352.9607, 352.96, 3.58, 3.58, 97.168, OUT, F0
352.8987, 352.90, -3.26, 1.95, 109.793, OUT, F0
352.1148, 352.11, -6.54, 1.19, 126.102, OUT, F1
352.0414, 352.04, -6.55, -1.79, 121.387, OUT, F0
351.9760, 351.98, 0.59, 2.38, 126.102, OUT, F0
351.5962, 351.60, -0.75, 0.00, 91.354, OUT, F1
351.5179, 351.52, -5.78, 0.64, 111.506, OUT, F1
351.4490, 351.45, -5.61, 3.11, 114.872, OUT, F2
351.3519, 351.35, -4.95, -1.41, 99.047, OUT, F2
351.0310, 351.03, -3.85, -2.57, 111.506, OUT, F0
350.7299, 350.73, -0.67, 1.34, 106.304, OUT, F0
350.6489, 350.65, -6.70, -1.34, 106.304, OUT, F1
350.6016, 350.60, 7.01, 1.75, 69.439, OUT, F2
350.4219, 350.42, 0.00, -4.56, 109.793, OUT, F0
350.1566, 350.16, 6.03, -4.02, 106.304, OUT, F1
350.1397, 350.14, -4.19, 2.79, 100.899, OUT, F2
350.1355, 350.14, 3.58, -0.72, 97.168, OUT, F0
349.9182, 349.92, 4.42, 2.21, 93.323, OUT, F0
349.3268, 349.33, 5.89, 1.47, 93.323, OUT, F2
349.1580, 349.16, 3.79, -1.26, 113.199, OUT, F1
348.9513, 348.95, 3.51, 5.26, 69.439, OUT, F2
348.7244, 348.72, 2.98, -2.24, 91.354, OUT, F1
348.5252, 348.53, 1.78, -1.78, 122.974, OUT, F0
348.5206, 348.52, 1.15, 1.15, 133.671, OUT, F1
348.4254, 348.43, 0.00, 0.00, 116.527, OUT, F1
348.4011, 348.40, -3.35, -1.34, 106.304, OUT, F1
348.3700, 348.37, -0.70, -2.79, 100.899, OUT, F2
348.2352, 348.24, 0.59, -1.78, 126.102, OUT, F0
348.2086, 348.21, -1.78, -1.78, 122.974, OUT, F2
348.0338, 348.03, -2.97, 0.59, 126.102, OUT, F0
347.6823, 347.68, -2.38, -2.38, 122.974, OUT, F0
347.5237, 347.52, -2.79, 4.19, 100.899, OUT, F2
347.4768, 347.48, 3.57, 0.59, 122.974, OUT, F0
347.4266, 347.43, 3.68, -4.42, 93.323, OUT, F1
347.3871, 347.39, -5.35, 2.38, 122.974, OUT, F2
347.0917, 347.09, 3.73, 1.87, 56.191, OUT, F2
346.6871, 346.69, 5.29, -1.32, 108.060, OUT, F0
346.5954, 346.60, 1.18, 1.77, 129.170, OUT, F1
346.5674, 346.57, -2.15, 3.58, 97.168, OUT, F0
346.4961, 346.50, -2.64, 5.29, 108.060, OUT, F0
346.4109, 346.41, -6.06, 0.00, 118.164, OUT, F0
346.1273, 346.13, 4.86, 3.24, 80.970, OUT, F2
346.1096, 346.11, 3.07, 0.61, 116.527, OUT, F1
346.0073, 346.01, -3.24, 0.00, 80.970, OUT, F2
345.5615, 345.56, 4.95, -3.54, 99.047, OUT, F2
345.4751, 345.48, 4.61, -0.58, 133.671, OUT, F1
345.0350, 345.03, 5.13, -0.64, 111.506, OUT, F0
344.4079, 344.41, 3.85, -1.93, 111.506, OUT, F1
343.9364, 343.94, 4.82, -2.75, 102.725, OUT, F1
343.4426, 343.44, -4.95, 1.41, 99.047, OUT, F2
342.9926, 342.99, -2.57, -3.21, 111.506, OUT, F0
342.8365, 342.84, -5.39, 3.00, 119.784, OUT, F2
342.6368, 342.64, 6.70, -0.67, 106.304, OUT, F1
342.5296, 342.53, 0.00, 0.74, 93.323, OUT, F2
342.4770, 342.48, -5.39, -2.40, 119.784, OUT, F2
342.4258, 342.43, -2.07, -0.69, 102.725, OUT, F1
342.3697, 342.37, 6.79, -1.70, 74.217, OUT, F0
342.1807, 342.18, -2.72, 1.36, 104.527, OUT, F2
342.1061, 342.11, -3.57, -1.19, 122.974, OUT, F0
342.0614, 342.06, -6.55, -1.19, 121.387, OUT, F0
341.8773, 341.88, -6.54, -2.97, 126.102, OUT, F2
340.4027, 340.40, 5.36, -1.34, 106.304, OUT, F0
340.3563, 340.36, -6.98, 1.16, 132.184, OUT, F0
340.2248, 340.22, 6.82, 2.27, 89.352, OUT, F2
339.6641, 339.66, -8.73, -0.58, 132.184, OUT, F0
339.3501, 339.35, 4.67, 3.73, 56.191, OUT, F0
339.1944, 339.19, -8.32, -1.78, 122.974, OUT, F0
339.0965, 339.10, -4.49, 1.28, 111.506, OUT, F1
339.0915, 339.09, 1.43, 0.00, 97.168, OUT, F0
338.8343, 338.83, -0.93, -0.93, 56.191, OUT, F2
337.9294, 337.93, -8.73, -1.75, 132.184, OUT, F0
337.7489, 337.75, -2.94, 0.74, 93.323, OUT, F0
337.4411, 337.44, -0.81, -0.81, 80.970, OUT, F2
337.2367, 337.24, 4.61, -1.15, 133.671, OUT, F1
337.0431, 337.04, 5.15, 0.74, 93.323, OUT, F1
336.2058, 336.21, 1.36, -3.40, 104.527, OUT, F2
336.1385, 336.14, -4.98, 3.74, 114.872, OUT, F2
335.9976, 336.00, 3.35, -1.34, 106.304, OUT, F1
335.6118, 335.61, -6.03, -1.34, 106.304, OUT, F0
335.5541, 335.55, 5.97, -2.24, 91.354, OUT, F1
335.5085, 335.51, 1.78, -0.59, 122.974, OUT, F0
335.4342, 335.43, -0.67, 3.35, 106.304, OUT, F0
334.3676, 334.37, 5.06, 0.63, 113.199, OUT, F1
333.6050, 333.60, -5.78, -1.28, 111.506, OUT, F1
333.3939, 333.39, -5.78, 2.57, 111.506, OUT, F1
333.1937, 333.19, -2.38, 1.78, 122.974, OUT, F0
333.1848, 333.18, -7.13, 0.59, 126.102, OUT, F2
332.9073, 332.91, -7.13, -0.59, 126.102, OUT, F2
332.3524, 332.35, -3.57, 0.59, 122.974, OUT, F0
332.1460, 332.15, -2.79, -2.09, 100.899, OUT, F2
332.0339, 332.03, 3.79, -1.90, 113.199, OUT, F1
331.9388, 331.94, -7.70, -1.28, 111.506, OUT, F0
331.8350, 331.83, 6.28, 0.00, 100.899, OUT, F2
331.5951, 331.60, 0.93, -4.67, 56.191, OUT, F1
331.2372, 331.24, 1.47, 3.68, 93.323, OUT, F0
331.1245, 331.12, 2.53, 0.63, 113.199, OUT, F1
331.0745, 331.07, 2.65, 5.30, 66.953, OUT, F2
331.0237, 331.02, 0.00, 0.54, 150.621, OUT, F0
330.9919, 330.99, 7.07, 1.77, 66.953, OUT, F2
330.8380, 330.84, 3.85, -4.49, 111.506, OUT, F1
330.7933, 330.79, -2.09, 1.40, 100.899, OUT, F2
330.4888, 330.49, 0.00, -2.09, 100.899, OUT, F2
330.0175, 330.02, 6.32, -0.63, 113.199, OUT, F1
329.6588, 329.66, 3.44, -1.38, 102.725, OUT, F1
329.5846, 329.58, 2.97, 0.59, 126.102, OUT, F1
328.5784, 328.58, -4.69, 2.68, 106.304, OUT, F0
328.5750, 328.58, -5.94, 0.59, 122.974, OUT, F2
328.4767, 328.48, 0.59, 1.78, 122.974, OUT, F0
327.8753, 327.88, -2.97, 0.00, 122.974, OUT, F0
327.6073, 327.61, -2.68, -0.67, 106.304, OUT, F1
327.2237, 327.22, -5.94, 1.19, 126.102, OUT, F2
327.1598, 327.16, -8.14, -1.16, 132.184, OUT, F0
326.4677, 326.47, 0.72, -1.43, 97.168, OUT, F0
325.8134, 325.81, -9.08, -1.82, 118.164, OUT, F0
325.7830, 325.78, 3.53, 6.19, 66.953, OUT, F2
325.7750, 325.77, -5.45, -3.63, 118.164, OUT, F0
325.6287, 325.63, -2.94, -3.68, 93.323, OUT, F2
325.5143, 325.51, 1.90, -1.26, 113.199, OUT, F1
325.0832, 325.08, -2.97, 0.59, 122.974, OUT, F2
324.9403, 324.94, 2.97, -1.19, 126.102, OUT, F1
324.8484, 324.85, 0.00, 4.31, 71.858, OUT, F2
324.1033, 324.10, 4.65, -0.58, 132.184, OUT, F1
324.1001, 324.10, 2.38, -1.19, 122.974, OUT, F0
323.8646, 323.86, 5.97, 1.49, 91.354, OUT, F1
323.8095, 323.81, -4.75, -1.36, 104.527, OUT, F2
323.7292, 323.73, -6.42, 1.28, 111.506, OUT, F1
323.3958, 323.40, -0.65, -4.56, 109.793, OUT, F0
322.8012, 322.80, -2.65, 2.65, 66.953, OUT, F2
322.5833, 322.58, 4.69, 3.35, 106.304, OUT, F0
322.5794, 322.58, 0.00, 1.32, 108.060, OUT, F0
322.4646, 322.46, -4.88, -1.40, 100.899, OUT, F2
321.9455, 321.95, -5.94, -1.19, 126.102, OUT, F0
321.9121, 321.91, 6.14, 1.23, 116.527, OUT, F1
321.7940, 321.79, -5.45, -3.03, 118.164, OUT, F0
321.3203, 321.32, 3.85, 5.39, 87.315, OUT, F0
320.9095, 320.91, 3.57, 0.59, 126.102, OUT, F1
320.8989, 320.90, 5.19, -0.58, 133.671, OUT, F1
320.4519, 320.45, -7.27, -1.82, 118.164, OUT, F0
320.3317, 320.33, -5.61, -1.25, 114.872, OUT, F2
320.2973, 320.30, -2.97, -0.59, 122.974, OUT, F2
319.9868, 319.99, 2.40, -1.20, 119.784, OUT, F2
319.8099, 319.81, 6.36, -0.71, 99.047, OUT, F2
319.4353, 319.44, -0.70, -2.09, 100.899, OUT, F2
319.4024, 319.40, -2.38, -1.19, 122.974, OUT, F2
319.3878, 319.39, 5.36, -0.67, 106.304, OUT, F0
319.3661, 319.37, -6.42, 1.93, 111.506, OUT, F1
318.8543, 318.85, -7.07, -2.72, 146.526, OUT, F2
318.5695, 318.57, 1.47, 5.15, 93.323, OUT, F0
318.3822, 318.38, 3.85, 2.57, 111.506, OUT, F0
318.1911, 318.19, -4.73, 2.95, 129.170, OUT, F1
317.9734, 317.97, -4.16, -2.38, 126.102, OUT, F0
317.6798, 317.68, 1.84, -1.84, 116.527, OUT, F1
317.5369, 317.54, -4.13, -4.13, 102.725, OUT, F1
317.4762, 317.48, -1.30, -4.56, 109.793, OUT, F0
316.7081, 316.71, -1.78, 2.97, 126.102, OUT, F0
316.6797, 316.68, -2.68, 3.35, 106.304, OUT, F0
316.5927, 316.59, 6.82, 1.52, 89.352, OUT, F2
316.2995, 316.30, -6.62, -0.74, 93.323, OUT, F1
316.2969, 316.30, 4.43, -3.16, 113.199, OUT, F1
316.2858, 316.29, 0.59, -2.97, 122.974, OUT, F0
316.2827, 316.28, -5.35, -1.78, 126.102, OUT, F0
316.1025, 316.10, 0.88, 4.38, 69.439, OUT, F2
315.2178, 315.22, 1.16, -0.58, 132.184, OUT, F0
315.1541, 315.15, 0.00, 2.38, 122.974, OUT, F0
314.9171, 314.92, -4.73, 0.00, 129.170, OUT, F1
314.8951, 314.90, -1.75, 1.75, 132.184, OUT, F0
314.6235, 314.62, -2.01, 2.01, 106.304, OUT, F1
314.5667, 314.57, 6.28, -1.40, 100.899, OUT, F2
313.9041, 313.90, -1.28, -0.64, 111.506, OUT, F0
313.8023, 313.80, -4.05, 0.00, 80.970, OUT, F2
313.7354, 313.74, 2.21, -2.94, 93.323, OUT, F0
313.5424, 313.54, 3.00, -0.60, 119.784, OUT, F2
313.4021, 313.40, -5.86, -1.30, 109.793, OUT, F0
313.0937, 313.09, -1.62, 3.24, 80.970, OUT, F2
312.9096, 312.91, 3.00, 0.60, 119.784, OUT, F2
312.8508, 312.85, -8.73, -1.16, 132.184, OUT, F0
312.7315, 312.73, 3.91, 1.95, 109.793, OUT, F0
