Spot weight, MU count, T [cm], U [cm], Energy [MeV], Preabsorber, Field
365.6968, 365.70, -1.41, -1.41, 143.746, OUT, F0
365.3860, 365.39, 2.35, 3.76, 66.953, OUT, F2
365.3365, 365.34, -0.47, -3.76, 64.393, OUT, F1
365.1424, 365.14, 4.70, -2.35, 114.872, OUT, F2
364.7106, 364.71, 3.76, -2.35, 102.725, OUT, F1
364.6873, 364.69, 1.41, 2.35, 83.127, OUT, F0
364.6360, 364.64, -4.23, -0.94, 121.387, OUT, F0
364.6089, 364.61, 0.94, 0.94, 64.393, OUT, F1
364.3613, 364.36, 0.00, 1.41, 64.393, OUT, F1
364.2560, 364.26, 1.41, -0.94, 143.746, OUT, F0
363.8402, 363.84, 0.94, 0.47, 109.793, OUT, F2
363.8335, 363.83, -0.47, 0.94, 139.497, OUT, F0
363.6036, 363.60, -0.94, -0.94, 139.497, OUT, F0
363.3929, 363.39, -3.76, 1.88, 108.060, OUT, F1
363.2017, 363.20, -6.11, 0.00, 109.793, OUT, F2
363.1172, 363.12, 0.47, -0.94, 59.022, OUT, F2
362.9370, 362.94, 0.94, -5.17, 95.260, OUT, F0
362.9247, 362.92, -0.47, 0.00, 71.858, OUT, F1
362.8293, 362.83, -2.82, 1.41, 80.970, OUT, F2
362.7996, 362.80, -5.17, -1.88, 127.643, OUT, F1
362.6877, 362.69, 2.82, 0.00, 80.970, OUT, F2
362.6801, 362.68, -6.11, 0.00, 146.526, OUT, F2
362.4799, 362.48, 1.41, -1.41, 74.217, OUT, F2
362.4482, 362.45, 1.41, -0.47, 95.260, OUT, F0
362.2846, 362.28, 5.17, 2.82, 111.506, OUT, F0
362.2766, 362.28, 0.47, -0.94, 108.060, OUT, F1
362.1569, 362.16, 0.47, -1.41, 102.725, OUT, F1
362.1386, 362.14, -4.70, 0.47, 118.164, OUT, F1
362.0122, 362.01, -4.70, 0.00, 87.315, OUT, F2
362.0096, 362.01, -5.17, 1.88, 133.671, OUT, F2
361.9634, 361.96, -4.70, 0.94, 136.608, OUT, F1
361.8147, 361.81, 1.88, -2.35, 121.387, OUT, F0
361.5973, 361.60, -0.47, 1.41, 106.304, OUT, F0
361.5222, 361.52, -0.47, -1.41, 121.387, OUT, F0
361.2603, 361.26, 0.00, 1.88, 87.315, OUT, F2
361.1667, 361.17, -1.88, -2.82, 64.393, OUT, F1
361.0773, 361.08, -3.29, 1.88, 108.060, OUT, F1
361.0693, 361.07, 0.94, -5.17, 87.315, OUT, F2
360.8505, 360.85, 4.70, -0.47, 78.769, OUT, F1
360.8178, 360.82, 0.94, -0.47, 116.527, OUT, F0
360.7346, 360.73, 1.41, 0.47, 64.393, OUT, F1
360.6273, 360.63, 1.41, -1.41, 118.164, OUT, F1
360.5252, 360.53, 6.58, 1.88, 76.519, OUT, F0
360.2109, 360.21, -6.58, 0.00, 143.746, OUT, F0
359.9217, 359.92, -5.17, -2.35, 127.643, OUT, F1
359.8985, 359.90, 2.35, 3.29, 71.858, OUT, F1
359.8807, 359.88, 5.17, 0.47, 74.217, OUT, F2
359.6990, 359.70, 3.76, 0.94, 64.393, OUT, F1
359.5121, 359.51, -3.76, -2.82, 99.047, OUT, F2
359.3113, 359.31, 2.82, 0.94, 106.304, OUT, F0
359.3083, 359.31, 1.88, -1.41, 114.872, OUT, F2
359.2545, 359.25, 6.11, 1.41, 80.970, OUT, F2
358.9997, 359.00, -2.35, -0.47, 100.899, OUT, F0
358.9946, 358.99, 5.64, -0.94, 100.899, OUT, F0
358.9391, 358.94, 1.88, -0.94, 71.858, OUT, F1
358.4294, 358.43, -0.47, 3.29, 71.858, OUT, F1
358.3983, 358.40, -0.94, 0.47, 108.060, OUT, F1
357.7976, 357.80, 1.88, 0.94, 127.643, OUT, F1
357.5882, 357.59, 0.47, 2.35, 130.684, OUT, F0
357.3370, 357.34, -0.47, 0.47, 89.352, OUT, F0
357.2327, 357.23, 2.82, -0.47, 97.168, OUT, F1
357.0464, 357.05, 6.11, 1.41, 100.899, OUT, F0
356.9913, 356.99, -2.82, -0.47, 111.506, OUT, F0
356.8474, 356.85, 6.11, 4.23, 69.439, OUT, F0
356.4390, 356.44, 1.88, -1.41, 95.260, OUT, F0
356.1651, 356.17, 0.94, 0.47, 122.974, OUT, F1
356.1577, 356.16, -7.05, 0.47, 124.545, OUT, F2
355.7448, 355.74, 0.00, 0.00, 95.260, OUT, F0
355.6193, 355.62, 1.41, 1.88, 71.858, OUT, F1
355.3139, 355.31, -4.70, 2.82, 109.793, OUT, F2
355.0846, 355.08, -6.58, -0.94, 121.387, OUT, F0
354.9485, 354.95, 5.17, -3.29, 109.793, OUT, F2
354.8335, 354.83, 2.82, 1.41, 99.047, OUT, F2
354.4554, 354.46, 6.58, -0.47, 91.354, OUT, F1
354.3337, 354.33, -0.47, 1.88, 83.127, OUT, F0
354.1009, 354.10, -6.58, 2.35, 114.872, OUT, F2
354.0040, 354.00, -0.47, -4.23, 80.970, OUT, F2
353.8425, 353.84, 0.00, 3.29, 89.352, OUT, F0
353.4036, 353.40, 4.23, 2.82, 59.022, OUT, F2
352.9052, 352.91, -2.82, -0.47, 121.387, OUT, F0
352.4741, 352.47, 0.47, 3.29, 87.315, OUT, F2
352.1308, 352.13, 3.76, 2.82, 106.304, OUT, F0
352.0648, 352.06, 5.64, 0.47, 78.769, OUT, F1
352.0527, 352.05, 2.82, 0.47, 100.899, OUT, F0
352.0267, 352.03, 0.00, 0.94, 122.974, OUT, F1
352.0256, 352.03, 0.00, 0.00, 85.241, OUT, F1
352.0245, 352.02, 0.47, -2.35, 116.527, OUT, F0
351.7255, 351.73, -4.70, 4.23, 114.872, OUT, F2
351.4615, 351.46, -1.88, 1.41, 108.060, OUT, F1
351.2602, 351.26, 1.41, 1.88, 104.527, OUT, F2
351.1466, 351.15, 1.41, 0.94, 80.970, OUT, F2
350.9644, 350.96, 0.94, -0.94, 102.725, OUT, F1
350.8480, 350.85, 0.47, -2.82, 100.899, OUT, F0
350.8133, 350.81, -3.29, -1.88, 129.170, OUT, F2
350.6367, 350.64, 0.94, 1.88, 132.184, OUT, F1
350.5908, 350.59, 4.70, -2.35, 93.323, OUT, F2
350.5803, 350.58, -5.64, -0.94, 118.164, OUT, F1
350.1469, 350.15, -1.41, -3.76, 116.527, OUT, F0
350.1421, 350.14, 3.76, -0.47, 87.315, OUT, F2
349.9234, 349.92, 1.41, -0.94, 83.127, OUT, F0
349.8311, 349.83, -1.41, -3.29, 121.387, OUT, F0
349.7166, 349.72, 2.35, 3.29, 85.241, OUT, F1
349.5986, 349.60, 1.88, 2.82, 74.217, OUT, F2
349.5711, 349.57, 4.70, -2.82, 99.047, OUT, F2
349.4979, 349.50, -5.64, 2.35, 93.323, OUT, F2
349.2609, 349.26, 3.76, 4.23, 95.260, OUT, F0
349.2444, 349.24, 0.00, 0.00, 151.967, OUT, F0
349.2230, 349.22, 5.17, -2.35, 122.974, OUT, F1
349.1536, 349.15, 2.82, -0.94, 132.184, OUT, F1
348.9993, 349.00, -3.29, 2.35, 93.323, OUT, F2
348.4407, 348.44, -4.70, -1.41, 124.545, OUT, F2
348.3927, 348.39, -2.35, 0.00, 114.872, OUT, F2
348.3489, 348.35, 2.82, 0.47, 76.519, OUT, F0
348.1659, 348.17, 2.82, -0.47, 71.858, OUT, F1
348.1135, 348.11, 4.23, 3.76, 87.315, OUT, F2
347.9675, 347.97, -7.05, -1.41, 126.102, OUT, F0
347.8215, 347.82, -7.05, -1.41, 119.784, OUT, F2
347.1198, 347.12, 2.35, -2.82, 100.899, OUT, F0
346.8247, 346.82, -5.64, 0.00, 106.304, OUT, F0
346.6749, 346.67, -7.52, -1.41, 126.102, OUT, F0
346.6496, 346.65, 5.64, 0.00, 64.393, OUT, F1
346.6298, 346.63, -3.29, 2.82, 93.323, OUT, F2
346.5786, 346.58, 6.11, 3.29, 89.352, OUT, F0
346.5162, 346.52, -0.47, 0.47, 113.199, OUT, F1
346.5019, 346.50, 0.47, -0.94, 151.967, OUT, F0
346.0505, 346.05, 6.58, 1.41, 61.753, OUT, F0
346.0400, 346.04, -6.58, 1.88, 108.060, OUT, F1
345.8238, 345.82, -7.99, 1.88, 126.102, OUT, F0
345.7808, 345.78, 2.35, -0.47, 126.102, OUT, F0
345.6381, 345.64, 0.00, 2.35, 87.315, OUT, F2
345.4845, 345.48, 1.41, -0.47, 71.858, OUT, F1
345.4047, 345.40, 1.41, -0.47, 135.146, OUT, F0
345.2654, 345.27, 0.94, 0.00, 80.970, OUT, F2
345.2307, 345.23, 0.47, -0.94, 95.260, OUT, F0
345.1730, 345.17, 2.82, 1.41, 87.315, OUT, F2
345.0960, 345.10, -0.94, 1.41, 106.304, OUT, F0
344.8647, 344.86, -0.94, -0.94, 147.901, OUT, F0
344.5912, 344.59, 4.23, -4.70, 91.354, OUT, F1
344.3284, 344.33, 4.23, -1.88, 122.974, OUT, F1
344.2801, 344.28, -3.76, 1.88, 100.899, OUT, F0
344.1950, 344.20, 3.76, -3.76, 91.354, OUT, F1
343.9351, 343.94, 1.88, -0.94, 66.953, OUT, F2
343.6398, 343.64, 3.76, -0.47, 100.899, OUT, F0
343.3610, 343.36, -6.11, -0.94, 138.058, OUT, F2
342.9061, 342.91, -0.47, -2.35, 130.684, OUT, F0
342.8751, 342.88, 6.11, 3.76, 89.352, OUT, F0
342.7163, 342.72, -2.35, -1.41, 87.315, OUT, F2
341.8710, 341.87, -3.76, 0.00, 93.323, OUT, F2
341.5169, 341.52, 6.11, 0.47, 113.199, OUT, F1
341.3006, 341.30, -0.47, -0.47, 114.872, OUT, F2
341.2397, 341.24, 3.76, 0.47, 130.684, OUT, F0
341.1245, 341.12, -0.94, 0.94, 135.146, OUT, F0
340.8947, 340.89, 0.00, 0.00, 116.527, OUT, F0
340.5558, 340.56, -4.23, -2.35, 122.974, OUT, F1
340.2454, 340.25, 5.17, 0.94, 122.974, OUT, F1
340.0458, 340.05, 0.47, 1.41, 93.323, OUT, F2
339.9241, 339.92, 3.29, -2.35, 104.527, OUT, F2
339.8804, 339.88, 0.94, -0.47, 83.127, OUT, F0
339.7629, 339.76, 4.23, 0.00, 111.506, OUT, F0
339.7516, 339.75, -1.41, 0.47, 126.102, OUT, F0
339.5968, 339.60, 4.70, 2.82, 76.519, OUT, F0
339.4749, 339.47, -1.41, -2.82, 106.304, OUT, F0
339.3076, 339.31, -6.58, -0.94, 108.060, OUT, F1
339.2983, 339.30, -7.99, -0.94, 135.146, OUT, F0
339.1507, 339.15, 0.94, -0.94, 113.199, OUT, F1
338.6844, 338.68, 4.70, 0.94, 66.953, OUT, F2
338.4864, 338.49, 3.29, 2.82, 87.315, OUT, F2
338.2300, 338.23, 0.00, -4.70, 74.217, OUT, F2
338.1436, 338.14, -6.11, -0.47, 142.341, OUT, F2
338.0185, 338.02, 3.76, 1.41, 85.241, OUT, F1
337.7332, 337.73, 3.76, -0.47, 119.784, OUT, F2
337.5770, 337.58, 3.76, -0.94, 89.352, OUT, F0
337.4089, 337.41, 4.70, -2.82, 102.725, OUT, F1
337.2972, 337.30, 4.23, 2.35, 99.047, OUT, F2
337.2560, 337.26, 2.82, -0.47, 85.241, OUT, F1
337.2556, 337.26, 1.41, 2.35, 106.304, OUT, F0
337.1447, 337.14, 1.88, 0.47, 85.241, OUT, F1
336.8487, 336.85, -5.17, -1.88, 121.387, OUT, F0
336.7921, 336.79, -0.47, -2.35, 139.497, OUT, F0
336.7124, 336.71, 2.82, 0.94, 83.127, OUT, F0
336.4805, 336.48, -0.94, 1.41, 126.102, OUT, F0
336.2321, 336.23, 1.88, 0.94, 56.191, OUT, F1
336.0352, 336.04, -3.76, 0.94, 108.060, OUT, F1
335.8223, 335.82, 6.11, 1.88, 100.899, OUT, F0
335.7104, 335.71, 0.00, 0.00, 106.304, OUT, F0
335.5378, 335.54, -7.52, -0.94, 130.684, OUT, F0
335.4919, 335.49, 1.88, -3.29, 95.260, OUT, F0
335.4026, 335.40, 0.00, -2.35, 99.047, OUT, F2
335.3207, 335.32, 0.00, -1.88, 85.241, OUT, F1
335.3135, 335.31, -5.17, -1.41, 124.545, OUT, F2
335.1392, 335.14, 5.17, -1.41, 106.304, OUT, F0
334.4723, 334.47, -6.58, -2.82, 133.671, OUT, F2
334.3826, 334.38, 3.76, -3.76, 102.725, OUT, F1
334.3105, 334.31, 1.41, -0.94, 95.260, OUT, F0
334.2736, 334.27, 6.11, 0.94, 74.217, OUT, F2
333.8546, 333.85, 4.23, -3.29, 71.858, OUT, F1
333.3104, 333.31, 2.35, -0.47, 124.545, OUT, F2
333.1407, 333.14, 1.41, 3.76, 78.769, OUT, F1
332.9216, 332.92, -4.23, 1.88, 124.545, OUT, F2
332.8095, 332.81, 5.17, -0.47, 111.506, OUT, F0
332.7146, 332.71, 0.00, 0.94, 147.901, OUT, F0
332.7081, 332.71, -0.47, 0.00, 100.899, OUT, F0
332.6998, 332.70, -0.94, 4.23, 78.769, OUT, F1
332.6289, 332.63, 4.70, -0.47, 91.354, OUT, F1
332.5103, 332.51, 5.64, -1.41, 129.170, OUT, F2
332.3988, 332.40, -3.29, -1.41, 119.784, OUT, F2
332.3900, 332.39, -5.17, 2.35, 121.387, OUT, F0
332.2792, 332.28, -3.29, -4.23, 71.858, OUT, F1
331.6945, 331.69, -5.64, -2.82, 127.643, OUT, F1
331.5027, 331.50, 0.94, 0.47, 126.102, OUT, F0
331.3414, 331.34, -0.47, -3.29, 116.527, OUT, F0
331.3372, 331.34, -1.88, -1.41, 93.323, OUT, F2
331.2586, 331.26, -1.88, 1.88, 78.769, OUT, F1
331.1653, 331.17, 4.23, -0.47, 66.953, OUT, F2
331.1169, 331.12, -6.11, -0.47, 127.643, OUT, F1
330.8303, 330.83, -2.82, -0.94, 89.352, OUT, F0
330.7655, 330.77, 0.00, 0.47, 108.060, OUT, F1
330.6839, 330.68, -0.94, -1.41, 114.872, OUT, F2
330.4139, 330.41, -4.23, -2.82, 118.164, OUT, F1
330.3663, 330.37, 0.00, -2.82, 71.858, OUT, F1
330.3029, 330.30, 2.82, 0.94, 95.260, OUT, F0
329.9341, 329.93, 0.00, 2.35, 130.684, OUT, F0
329.9128, 329.91, -4.23, -1.41, 109.793, OUT, F2
329.7720, 329.77, 0.00, -1.88, 130.684, OUT, F0
329.5993, 329.60, 3.76, 1.88, 121.387, OUT, F0
329.5556, 329.56, -4.23, -0.47, 99.047, OUT, F2
329.4601, 329.46, -2.35, -0.47, 99.047, OUT, F2
329.1723, 329.17, 1.88, -4.70, 64.393, OUT, F1
328.9852, 328.99, -5.17, 3.29, 109.793, OUT, F2
328.8396, 328.84, -6.11, 1.88, 129.170, OUT, F2
328.7222, 328.72, 6.11, -2.82, 102.725, OUT, F1
328.6066, 328.61, 4.70, -1.41, 129.170, OUT, F2
328.5416, 328.54, 2.35, 5.17, 66.953, OUT, F2
328.4470, 328.45, 3.29, 1.41, 116.527, OUT, F0
328.3992, 328.40, -1.88, 0.00, 135.146, OUT, F0
328.3405, 328.34, 5.17, -0.94, 85.241, OUT, F1
328.2963, 328.30, 3.29, 3.76, 71.858, OUT, F1
328.1674, 328.17, 2.35, -3.76, 87.315, OUT, F2
328.1542, 328.15, 0.00, 0.00, 66.953, OUT, F2
328.1112, 328.11, 3.76, -1.41, 71.858, OUT, F1
327.9496, 327.95, 3.29, 1.88, 111.506, OUT, F0
327.7143, 327.71, -0.47, 0.00, 89.352, OUT, F0
327.6349, 327.63, -0.94, 3.29, 85.241, OUT, F1
327.0918, 327.09, -1.88, -4.23, 106.304, OUT, F0
327.0837, 327.08, 4.70, -1.88, 89.352, OUT, F0
326.9333, 326.93, -0.47, 0.94, 118.164, OUT, F1
326.8826, 326.88, -6.11, -2.35, 124.545, OUT, F2
326.6983, 326.70, 1.41, -5.17, 74.217, OUT, F2
326.3736, 326.37, 2.82, 1.88, 109.793, OUT, F2
326.3502, 326.35, -1.88, 1.88, 93.323, OUT, F2
326.2686, 326.27, 0.00, -0.94, 93.323, OUT, F2
326.0484, 326.05, 1.41, 0.94, 145.141, OUT, F1
325.5636, 325.56, 2.82, 2.35, 109.793, OUT, F2
325.2401, 325.24, 0.47, 2.35, 89.352, OUT, F0
325.1651, 325.17, -4.23, -2.82, 99.047, OUT, F2
325.1639, 325.16, 0.00, -0.47, 155.952, OUT, F0
324.9412, 324.94, 1.88, -2.35, 109.793, OUT, F2
324.9359, 324.94, 3.76, 3.29, 78.769, OUT, F1
324.8961, 324.90, -1.41, -4.23, 64.393, OUT, F1
324.8198, 324.82, -1.88, -1.41, 135.146, OUT, F0
324.7411, 324.74, 4.70, 0.47, 129.170, OUT, F2
324.5519, 324.55, -3.76, -0.94, 113.199, OUT, F1
324.4353, 324.44, 2.35, -0.47, 136.608, OUT, F1
324.4259, 324.43, -1.41, 0.00, 114.872, OUT, F2
324.2028, 324.20, 6.11, -1.41, 108.060, OUT, F1
324.1465, 324.15, 6.58, 0.94, 91.354, OUT, F1
323.8865, 323.89, -1.41, 0.47, 95.260, OUT, F0
323.8747, 323.87, -1.88, -1.41, 66.953, OUT, F2
323.8706, 323.87, 6.11, 0.47, 104.527, OUT, F2
323.6901, 323.69, -2.35, -0.47, 87.315, OUT, F2
323.6517, 323.65, 6.11, -0.94, 122.974, OUT, F1
323.4284, 323.43, 0.47, 1.41, 139.497, OUT, F0
323.4179, 323.42, -1.88, -1.41, 126.102, OUT, F0
323.1024, 323.10, 0.94, 1.41, 122.974, OUT, F1
323.0927, 323.09, 5.17, 1.88, 102.725, OUT, F1
322.9338, 322.93, 5.17, 3.76, 87.315, OUT, F2
322.9227, 322.92, 4.70, 0.94, 69.439, OUT, F0
322.8845, 322.88, 0.00, -1.41, 85.241, OUT, F1
322.8205, 322.82, 5.64, 1.41, 71.858, OUT, F1
322.8186, 322.82, -4.23, 0.94, 124.545, OUT, F2
322.7948, 322.79, 1.88, 0.00, 71.858, OUT, F1
322.6848, 322.68, 0.00, 2.82, 87.315, OUT, F2
322.6397, 322.64, 1.41, 0.47, 140.924, OUT, F1
322.6126, 322.61, 2.82, 1.88, 74.217, OUT, F2
322.2261, 322.23, 2.35, 0.00, 124.545, OUT, F2
322.1675, 322.17, 3.29, -2.82, 87.315, OUT, F2
322.1091, 322.11, 0.00, -1.41, 109.793, OUT, F2
322.0113, 322.01, -0.47, -0.94, 151.967, OUT, F0
322.0052, 322.01, -1.41, 0.00, 121.387, OUT, F0
321.9996, 322.00, 4.23, 0.00, 127.643, OUT, F1
321.4880, 321.49, -6.58, 1.41, 126.102, OUT, F0
321.4644, 321.46, -6.11, 1.88, 138.058, OUT, F2
321.4414, 321.44, -6.11, 1.88, 99.047, OUT, F2
321.1974, 321.20, -4.23, 1.41, 114.872, OUT, F2
320.9825, 320.98, -3.29, -0.47, 124.545, OUT, F2
320.6782, 320.68, -2.35, -2.35, 121.387, OUT, F0
320.6158, 320.62, 5.64, -1.41, 100.899, OUT, F0
320.4747, 320.47, -1.88, -1.88, 135.146, OUT, F0
320.0796, 320.08, 5.17, -1.41, 109.793, OUT, F2
320.0512, 320.05, -5.17, -0.94, 132.184, OUT, F1
319.9688, 319.97, -3.76, -1.41, 121.387, OUT, F0
319.8441, 319.84, 1.41, 1.41, 93.323, OUT, F2
319.5606, 319.56, -5.64, -1.88, 124.545, OUT, F2
319.1747, 319.17, -7.05, -1.88, 121.387, OUT, F0
318.9572, 318.96, 4.70, -3.76, 97.168, OUT, F1
318.8881, 318.89, 2.82, 0.00, 108.060, OUT, F1
318.7269, 318.73, 1.88, 0.00, 97.168, OUT, F1
318.6638, 318.66, 5.17, 0.94, 102.725, OUT, F1
318.6451, 318.65, 2.82, 0.94, 135.146, OUT, F0
318.4203, 318.42, -1.88, -2.35, 99.047, OUT, F2
318.3862, 318.39, -1.88, 3.29, 108.060, OUT, F1
317.9889, 317.99, 2.35, 3.29, 59.022, OUT, F2
317.8883, 317.89, -3.76, -1.41, 113.199, OUT, F1
317.8725, 317.87, 3.76, -3.29, 93.323, OUT, F2
317.8444, 317.84, 0.00, 0.47, 118.164, OUT, F1
317.6895, 317.69, -1.88, -1.88, 109.793, OUT, F2
317.5020, 317.50, 4.23, 4.70, 80.970, OUT, F2
317.3645, 317.36, -5.64, 1.41, 136.608, OUT, F1
317.2814, 317.28, 1.88, -0.94, 127.643, OUT, F1
317.1355, 317.14, 0.00, 0.47, 116.527, OUT, F0
316.5419, 316.54, -7.52, 0.47, 119.784, OUT, F2
316.5397, 316.54, 4.23, 4.23, 100.899, OUT, F0
316.0017, 316.00, -4.70, 0.94, 106.304, OUT, F0
315.7860, 315.79, 2.82, 2.82, 66.953, OUT, F2
315.4443, 315.44, 5.17, 0.00, 102.725, OUT, F1
315.2766, 315.28, 1.41, -1.41, 126.102, OUT, F0
315.0334, 315.03, 5.17, 0.00, 113.199, OUT, F1
314.9217, 314.92, 0.94, -2.82, 93.323, OUT, F2
314.8336, 314.83, 2.35, 1.41, 113.199, OUT, F1
314.8219, 314.82, 2.35, 2.82, 87.315, OUT, F2
314.4367, 314.44, 0.00, -0.94, 97.168, OUT, F1
314.3507, 314.35, 5.17, -1.88, 118.164, OUT, F1
314.2969, 314.30, -6.11, 1.41, 104.527, OUT, F2
314.2545, 314.25, 1.88, 0.47, 71.858, OUT, F1
313.9636, 313.96, 2.82, 0.00, 145.141, OUT, F1
313.9552, 313.96, -0.94, 2.82, 80.970, OUT, F2
313.8312, 313.83, -1.41, 0.94, 80.970, OUT, F2
313.2596, 313.26, -5.17, -2.35, 104.527, OUT, F2
313.1622, 313.16, 5.17, 2.35, 97.168, OUT, F1
312.9527, 312.95, -1.88, 1.88, 130.684, OUT, F0
312.4200, 312.42, -4.23, 1.88, 104.527, OUT, F2
312.2261, 312.23, 0.00, 0.00, 93.323, OUT, F2
311.8913, 311.89, -5.64, 3.29, 114.872, OUT, F2
311.7596, 311.76, 4.70, 2.35, 66.953, OUT, F2
311.6054, 311.61, 4.70, 0.00, 56.191, OUT, F1
311.5299, 311.53, 0.94, 0.94, 78.769, OUT, F1
311.4874, 311.49, 0.47, 2.82, 100.899, OUT, F0
311.3610, 311.36, 5.64, -0.47, 76.519, OUT, F0
310.6997, 310.70, -3.29, -0.94, 80.970, OUT, F2
310.2470, 310.25, -7.05, 1.41, 130.684, OUT, F0
310.1970, 310.20, -5.17, 0.47, 136.608, OUT, F1
309.5934, 309.59, -5.17, 0.94, 136.608, OUT, F1
309.3537, 309.35, -6.58, 0.00, 142.341, OUT, F2
309.1772, 309.18, 4.70, -2.82, 122.974, OUT, F1
309.1681, 309.17, 5.17, -0.94, 136.608, OUT, F1
309.1152, 309.12, 0.00, 3.76, 95.260, OUT, F0
309.0406, 309.04, 0.94, -2.82, 111.506, OUT, F0
308.8718, 308.87, -0.94, -1.88, 85.241, OUT, F1
308.8641, 308.86, 6.58, 1.41, 76.519, OUT, F0
308.6401, 308.64, -5.17, 3.76, 114.872, OUT, F2
308.6068, 308.61, 0.47, -1.88, 100.899, OUT, F0
308.5359, 308.54, 2.82, 0.00, 114.872, OUT, F2
308.5290, 308.53, 1.41, 1.41, 66.953, OUT, F2
308.1898, 308.19, 1.41, -4.23, 100.899, OUT, F0
308.0176, 308.02, -7.05, 0.94, 133.671, OUT, F2
307.7654, 307.77, 1.41, 0.47, 91.354, OUT, F1
307.6086, 307.61, 5.64, 0.00, 132.184, OUT, F1
307.5210, 307.52, 4.23, -3.76, 122.974, OUT, F1
307.4478, 307.45, -6.58, -1.41, 119.784, OUT, F2
307.4118, 307.41, -1.88, 0.94, 130.684, OUT, F0
307.1017, 307.10, -4.70, 2.35, 114.872, OUT, F2
307.0968, 307.10, -0.47, -1.88, 106.304, OUT, F0
307.0578, 307.06, 5.17, -0.94, 104.527, OUT, F2
307.0057, 307.01, 1.88, 0.00, 85.241, OUT, F1
306.7820, 306.78, -4.23, -1.41, 116.527, OUT, F0
306.5869, 306.59, 4.23, 3.29, 78.769, OUT, F1
306.5395, 306.54, 5.17, 0.47, 97.168, OUT, F1
306.5178, 306.52, -2.35, -0.47, 130.684, OUT, F0
306.4691, 306.47, 2.82, -1.88, 102.725, OUT, F1
306.4506, 306.45, 0.47, -1.88, 104.527, OUT, F2
306.3005, 306.30, -5.17, 1.41, 100.899, OUT, F0
306.2881, 306.29, 5.17, -0.94, 111.506, OUT, F0
305.9871, 305.99, -0.47, -1.88, 151.967, OUT, F0
305.7977, 305.80, 0.47, 1.88, 127.643, OUT, F1
305.3809, 305.38, -5.17, -0.94, 113.199, OUT, F1
305.2636, 305.26, 5.64, -0.47, 129.170, OUT, F2
305.1904, 305.19, 4.23, -1.88, 100.899, OUT, F0
305.0131, 305.01, 2.35, 2.35, 100.899, OUT, F0
304.8792, 304.88, -2.35, -1.88, 71.858, OUT, F1
304.8586, 304.86, -0.47, 1.88, 95.260, OUT, F0
304.8410, 304.84, -3.29, 1.88, 99.047, OUT, F2
304.7227, 304.72, 3.29, 0.47, 135.146, OUT, F0
304.5668, 304.57, 0.00, -2.82, 121.387, OUT, F0
304.4547, 304.45, -4.70, 1.41, 140.924, OUT, F1
304.2904, 304.29, -8.46, -0.94, 121.387, OUT, F0
304.0134, 304.01, -3.29, 3.76, 118.164, OUT, F1
303.7016, 303.70, 0.00, -0.47, 89.352, OUT, F0
303.6812, 303.68, 2.35, -1.88, 102.725, OUT, F1
303.6492, 303.65, 4.70, 5.17, 76.519, OUT, F0
303.4887, 303.49, 3.29, 3.76, 83.127, OUT, F0
303.4054, 303.41, 5.64, -1.41, 119.784, OUT, F2
303.3693, 303.37, 4.23, -3.29, 85.241, OUT, F1
303.2466, 303.25, 5.64, -2.35, 118.164, OUT, F1
303.2459, 303.25, 5.17, -3.76, 109.793, OUT, F2
302.9124, 302.91, 3.29, 0.47, 126.102, OUT, F0
302.6971, 302.70, -1.41, 0.94, 126.102, OUT, F0
302.6195, 302.62, -3.76, 0.94, 119.784, OUT, F2
302.4879, 302.49, -5.64, -3.29, 109.793, OUT, F2
302.3409, 302.34, 4.70, 1.41, 61.753, OUT, F0
302.3405, 302.34, -2.35, -1.41, 74.217, OUT, F2
302.0053, 302.01, 2.82, 0.00, 124.545, OUT, F2
301.9373, 301.94, 2.35, 0.47, 78.769, OUT, F1
301.8704, 301.87, 0.94, 2.82, 66.953, OUT, F2
301.4930, 301.49, -2.82, -2.82, 99.047, OUT, F2
301.4368, 301.44, 2.35, -3.29, 99.047, OUT, F2
301.4272, 301.43, 1.41, 2.35, 104.527, OUT, F2
301.1677, 301.17, 0.00, -3.29, 106.304, OUT, F0
301.1627, 301.16, 0.00, 1.41, 93.323, OUT, F2
301.1300, 301.13, 6.11, 0.94, 87.315, OUT, F2
301.0676, 301.07, -0.94, -0.94, 109.793, OUT, F2
301.0071, 301.01, -0.47, 1.88, 93.323, OUT, F2
301.0041, 301.00, 0.94, 1.41, 132.184, OUT, F1
300.8871, 300.89, 6.11, 0.94, 76.519, OUT, F0
300.7795, 300.78, -3.29, -0.94, 93.323, OUT, F2
300.7552, 300.76, -7.52, -3.29, 121.387, OUT, F0
300.7543, 300.75, -6.11, 0.47, 130.684, OUT, F0
300.6599, 300.66, 6.11, 2.82, 69.439, OUT, F0
300.3423, 300.34, 4.70, -1.88, 104.527, OUT, F2
300.3065, 300.31, 0.00, 0.47, 151.967, OUT, F0
300.2998, 300.30, -5.17, 2.35, 114.872, OUT, F2
300.2338, 300.23, -5.64, 0.94, 93.323, OUT, F2
300.1335, 300.13, 0.00, -0.94, 80.970, OUT, F2
299.9404, 299.94, 4.70, -3.76, 85.241, OUT, F1
299.7477, 299.75, 1.41, 2.35, 116.527, OUT, F0
299.6470, 299.65, 1.41, -0.94, 126.102, OUT, F0
299.6427, 299.64, 4.23, 2.35, 59.022, OUT, F2
