Dose [%], DIBH_CTV_bridge, DIBH_PTV_bridge, DIBH_Esophagus, DIBH_Heart, DIBH_Medulla, Lungs, PRV_SpinalCord
106.200, 0.572, 0.523, 0.000, 0.000, 0.000, 0.000, 0.000
106.300, 0.479, 0.440, 0.000, 0.000, 0.000, 0.000, 0.000
106.400, 0.379, 0.359, 0.000, 0.000, 0.000, 0.000, 0.000
106.500, 0.295, 0.293, 0.000, 0.000, 0.000, 0.000, 0.000
106.600, 0.226, 0.235, 0.000, 0.000, 0.000, 0.000, 0.000
106.700, 0.172, 0.186, 0.000, 0.000, 0.000, 0.000, 0.000
106.800, 0.128, 0.152, 0.000, 0.000, 0.000, 0.000, 0.000
106.900, 0.096, 0.126, 0.000, 0.000, 0.000, 0.000, 0.000
107.000, 0.067, 0.101, 0.000, 0.000, 0.000, 0.000, 0.000
107.100, 0.046, 0.081, 0.000, 0.000, 0.000, 0.000, 0.000
107.200, 0.029, 0.065, 0.000, 0.000, 0.000, 0.000, 0.000
107.300, 0.017, 0.053, 0.000, 0.000, 0.000, 0.000, 0.000
107.400, 0.012, 0.046, 0.000, 0.000, 0.000, 0.000, 0.000
107.500, 0.006, 0.039, 0.000, 0.000, 0.000, 0.000, 0.000
107.600, 0.001, 0.032, 0.000, 0.000, 0.000, 0.000, 0.000
107.700, 0.001, 0.028, 0.000, 0.000, 0.000, 0.000, 0.000
107.800, 0.001, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000
107.900, 0.000, 0.023, 0.000, 0.000, 0.000, 0.000, 0.000
108.000, 0.000, 0.021, 0.000, 0.000, 0.000, 0.000, 0.000
108.100, 0.000, 0.018, 0.000, 0.000, 0.000, 0.000, 0.000
108.200, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000
108.300, 0.000, 0.015, 0.000, 0.000, 0.000, 0.000, 0.000
108.400, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000, 0.000
108.500, 0.000, 0.012, 0.000, 0.000, 0.000, 0.000, 0.000
108.600, 0.000, 0.011, 0.000, 0.000, 0.000, 0.000, 0.000
108.700, 0.000, 0.010, 0.000, 0.000, 0.000, 0.000, 0.000
108.800, 0.000, 0.009, 0.000, 0.000, 0.000, 0.000, 0.000
108.900, 0.000, 0.007, 0.000, 0.000, 0.000, 0.000, 0.000
109.000, 0.000, 0.006, 0.000, 0.000, 0.000, 0.000, 0.000
109.100, 0.000, 0.005, 0.000, 0.000, 0.000, 0.000, 0.000
109.200, 0.000, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000
109.300, 0.000, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000
109.400, 0.000, 0.003, 0.000, 0.000, 0.000, 0.000, 0.000
109.500, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
109.600, 0.000, 0.001, 0.000, 0.000, 0.000, 0.000, 0.000
109.700, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
109.800, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
109.900, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
110.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
Volumes [cc], 377.402, 578.878, 31.822, 441.778, 36.214, 4081.253, 92.363
